,id,address,categories,city,country,keys,latitude,longitude,menuPageURL,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province,average_price,GDP
2901,AVwdUeNOIN2L1WUfukCu,74 225 Hwy 111,Restaurant,Palm Desert,US,us/ca/palmdesert/74225hwy111/-1737963583,33.720967,-116.368336,,12.99,12.99,USD,2016-08-06T00:00:00Z,"Mozzarella, BBQ chicken, red onion, cilantro, and BBQ sauce.",Bbq Chicken Pizza,Manhattan In The Desert - Palm Desert,92260,USD,0,30,CA,12.99,278260
2902,AVwdUeNOIN2L1WUfukCu,74 225 Hwy 111,Restaurant,Palm Desert,US,us/ca/palmdesert/74225hwy111/-1737963583,33.720967,-116.368336,,12.99,12.99,USD,2016-08-06T00:00:00Z,"Mozzarella, feta cheese, green pepper, red onion, black olives, tomatoes, and pepperoncinis.",Greek Pizza,Manhattan In The Desert - Palm Desert,92260,USD,0,30,CA,12.99,278260
2903,AVwdUeNOIN2L1WUfukCu,74 225 Hwy 111,Restaurant,Palm Desert,US,us/ca/palmdesert/74225hwy111/-1737963583,33.720967,-116.368336,,12.99,12.99,USD,2016-08-06T00:00:00Z,"Mozzarella, Canadian bacon, and pineapple.",Hawaiian Pizza,Manhattan In The Desert - Palm Desert,92260,USD,0,30,CA,12.99,278260
2904,AVwdUeNOIN2L1WUfukCu,74 225 Hwy 111,Restaurant,Palm Desert,US,us/ca/palmdesert/74225hwy111/-1737963583,33.720967,-116.368336,,11.99,11.99,USD,2016-08-06T00:00:00Z,"(No tomato sauce) Olive oil, garlic, basil, mozzarella, and ricotta cheese.",Manhattan White Pizza,Manhattan In The Desert - Palm Desert,92260,USD,0,30,CA,11.99,278260
2905,AVwdUeNOIN2L1WUfukCu,74 225 Hwy 111,Restaurant,Palm Desert,US,us/ca/palmdesert/74225hwy111/-1737963583,33.720967,-116.368336,,15.99,15.99,USD,2016-08-06T00:00:00Z,,Manhattan Works Pizza,Manhattan In The Desert - Palm Desert,92260,USD,0,30,CA,15.99,278260
2906,AVwdUeNOIN2L1WUfukCu,74 225 Hwy 111,Restaurant,Palm Desert,US,us/ca/palmdesert/74225hwy111/-1737963583,33.720967,-116.368336,,13.99,13.99,USD,2016-08-06T00:00:00Z,"Mozzarella, pepperoni, meat balls, Canadian bacon, sausage, and bacon bits.",Meat Lovers Pizza,Manhattan In The Desert - Palm Desert,92260,USD,0,30,CA,13.99,278260
2907,AVwdUeNOIN2L1WUfukCu,74 225 Hwy 111,Restaurant,Palm Desert,US,us/ca/palmdesert/74225hwy111/-1737963583,33.720967,-116.368336,,11.99,11.99,USD,2016-08-06T00:00:00Z,"Mozzarella, tomatoes, garlic, basil, and parmesan cheese.",Napoli Pizza,Manhattan In The Desert - Palm Desert,92260,USD,0,30,CA,11.99,278260
2908,AVwdUeNOIN2L1WUfukCu,74 225 Hwy 111,Restaurant,Palm Desert,US,us/ca/palmdesert/74225hwy111/-1737963583,33.720967,-116.368336,,6.99,6.99,USD,2016-08-06T00:00:00Z,Baked french roll with pizza sauce and melted mozzarella.,Pizza Bread (1 Topping),Manhattan In The Desert - Palm Desert,92260,USD,0,30,CA,6.99,278260
2909,AVwdUeNOIN2L1WUfukCu,74 225 Hwy 111,Restaurant,Palm Desert,US,us/ca/palmdesert/74225hwy111/-1737963583,33.720967,-116.368336,,12.99,12.99,USD,2016-08-06T00:00:00Z,"Mozzarella, teriyaki chicken, red pepper, onion, pineapple, and teriyaki sauce.",Teriyaki Chicken Pizza,Manhattan In The Desert - Palm Desert,92260,USD,0,30,CA,12.99,278260
2910,AVwdUeNOIN2L1WUfukCu,74 225 Hwy 111,Restaurant,Palm Desert,US,us/ca/palmdesert/74225hwy111/-1737963583,33.720967,-116.368336,,12.99,12.99,USD,2016-08-06T00:00:00Z,"Mozzarella, black olives, fresh mushrooms, green pepper, onions, and tomato.",Veggie Lovers Pizza,Manhattan In The Desert - Palm Desert,92260,USD,0,30,CA,12.99,278260
2911,AVwduGHDkufWRAb58oo4,853 E Lancaster Ave,"Restaurant,Restaurants,Sports Bar and American Restaurant",Downingtown,US,us/pa/downingtown/853elancasterave/699442341,40.017258,-75.68402,,12.95,12.95,USD,2016-06-14T02:39:36Z,,Pizza Alfredo,P.j. Whelihan's Pub Restaurant,19335,USD,25,40,PA,12.95,59510
2912,AVwduK2M_7pvs4fz8p-X,1280 E Dundee Rd,"Bars & Clubs,Food & Entertainment,Italian Restaurant",Palatine,US,us/il/palatine/1280edundeerd/1027885356,42.1393,-88.0132,,5,5,USD,"2017-01-08T18:51:05Z,2016-03-29T04:58:18Z",,Margherita Pizza,Rossini Di Lucca,60074,,,,IL,5,83888
2913,AVwduK2M_7pvs4fz8p-X,1280 E Dundee Rd,"Bars & Clubs,Food & Entertainment,Italian Restaurant",Palatine,US,us/il/palatine/1280edundeerd/1027885356,42.1393,-88.0132,,20.95,12.95,USD,"2017-01-08T18:51:05Z,2016-03-29T04:58:18Z",,Pizza La France,Rossini Di Lucca,60074,,,,IL,16.95,83888
2914,AVwduK2M_7pvs4fz8p-X,1280 E Dundee Rd,"Bars & Clubs,Food & Entertainment,Italian Restaurant",Palatine,US,us/il/palatine/1280edundeerd/1027885356,42.1393,-88.0132,,20.95,12.95,USD,"2017-01-08T18:51:05Z,2016-03-29T04:58:18Z",,Pizza Margherita,Rossini Di Lucca,60074,,,,IL,16.95,83888
2915,AVwduK2M_7pvs4fz8p-X,1280 E Dundee Rd,"Bars & Clubs,Food & Entertainment,Italian Restaurant",Palatine,US,us/il/palatine/1280edundeerd/1027885356,42.1393,-88.0132,,20.95,12.95,USD,"2017-01-08T18:51:05Z,2016-03-29T04:58:18Z",,Pizza Palermo,Rossini Di Lucca,60074,,,,IL,16.95,83888
2916,AVwduK2M_7pvs4fz8p-X,1280 E Dundee Rd,"Bars & Clubs,Food & Entertainment,Italian Restaurant",Palatine,US,us/il/palatine/1280edundeerd/1027885356,42.1393,-88.0132,,20.95,12.95,USD,"2017-01-08T18:51:05Z,2016-03-29T04:58:18Z",,Pizza Prosciutto,Rossini Di Lucca,60074,,,,IL,16.95,83888
2917,AVwduK2M_7pvs4fz8p-X,1280 E Dundee Rd,"Bars & Clubs,Food & Entertainment,Italian Restaurant",Palatine,US,us/il/palatine/1280edundeerd/1027885356,42.1393,-88.0132,,20.95,12.95,USD,"2017-01-08T18:51:05Z,2016-03-29T04:58:18Z",,Pizza Sorrento,Rossini Di Lucca,60074,,,,IL,16.95,83888
2918,AVwdUkEekufWRAb54rA1,6987 Hamner Ave,"Caterers,Restaurants,Pizza Place,Pizza",Corona,US,us/ca/corona/6987hamnerave/-2067920840,33.96148,-117.55834,,12.5,12.5,USD,2016-04-01T06:53:53Z,"Cheese, chorizo, beans, onion, jalapeno peppers",Mexican Pizza,Pizza Nora,92880,,,,CA,12.5,278260
2919,AVwdUkEekufWRAb54rA1,6987 Hamner Ave,"Caterers,Restaurants,Pizza Place,Pizza",Corona,US,us/ca/corona/6987hamnerave/-2067920840,33.96148,-117.55834,,2.5,2.5,USD,2016-04-01T06:53:53Z,,Pizza Bread,Pizza Nora,92880,,,,CA,2.5,278260
2920,AVwdUkEekufWRAb54rA1,6987 Hamner Ave,"Caterers,Restaurants,Pizza Place,Pizza",Corona,US,us/ca/corona/6987hamnerave/-2067920840,33.96148,-117.55834,,12.75,12.75,USD,2016-04-01T06:53:53Z,"Sausage, mushroom, green peppers, onion, pepperoni",Pizza Nova Special,Pizza Nora,92880,,,,CA,12.75,278260
2921,AVwdUkEekufWRAb54rA1,6987 Hamner Ave,"Caterers,Restaurants,Pizza Place,Pizza",Corona,US,us/ca/corona/6987hamnerave/-2067920840,33.96148,-117.55834,,1.99,1.99,USD,2016-04-01T06:53:53Z,,Pizza Puff,Pizza Nora,92880,,,,CA,1.99,278260
2922,AVwdUkEekufWRAb54rA1,6987 Hamner Ave,"Caterers,Restaurants,Pizza Place,Pizza",Corona,US,us/ca/corona/6987hamnerave/-2067920840,33.96148,-117.55834,,12.5,12.5,USD,2016-04-01T06:53:53Z,,Vegetarian Pizza,Pizza Nora,92880,,,,CA,12.5,278260
2923,AVwdUME7_7pvs4fz4lWi,7921 Williston Rd,"Restaurants,Bars Clubs,Bars Pubs,Bars & Clubs,Bars & Pubs",Williston,US,us/vt/williston/7921willistonrd/132806804,44.4385,-73.0725,http://www.citysearch.com/profile/menu/637085550?singlePlatformId=montys-old-brick-tavern,6,6,USD,2016-10-26T21:25:28Z,"House made marinara, mozzarella cheese.",Flat Bread Pizza,Montys Old Brick Tavern,5495,,,,VT,6,5572
2924,AVwdUqcxByjofQCxn5Iq,415 S Teller,Restaurant,Denver,US,us/co/denver/415steller/1257835042,39.708715,-105.076839,,9,9,USD,2016-04-24T00:00:00Z,,Build Your Own Pizza,Lucky Strike Lanes - Belmar,80226,USD,0,30,CO,9,39615
2925,AVwdurA5_7pvs4fz8uoO,500 Main St,American Restaurant,Blowing Rock,US,us/bamboo/blowingrock/500mainst/-1403767808,36.1325969,-81.6754141,,13,8,USD,2016-07-01T15:00:34Z,"Start with whole wheat or Italian semolina dough, white or red sauce, and choice of one cheese.",Create Your Own Pizza,Manor House Restaurant,28605,USD,25,40,Bamboo,10.5,51740
2926,AVwdurA5_7pvs4fz8uoO,500 Main St,American Restaurant,Blowing Rock,US,us/bamboo/blowingrock/500mainst/-1403767808,36.1325969,-81.6754141,,9,9,USD,2016-07-01T15:00:34Z,,Pizza,Manor House Restaurant,28605,USD,25,40,Bamboo,9,51740
2927,AVwduRNJ_7pvs4fz8qx_,1492 N Leroy St,Pizza Place,Fenton,US,us/mi/fenton/1492nleroyst/-262499376,42.817609,-83.70711386,,14.99,10.49,USD,2016-04-03T02:42:55Z,,Cheese Pizza,John's Pizzeria and Resturant,48430,,,,MI,12.74,47918
2928,AVwduRNJ_7pvs4fz8qx_,1492 N Leroy St,Pizza Place,Fenton,US,us/mi/fenton/1492nleroyst/-262499376,42.817609,-83.70711386,,19.99,15.99,USD,2016-04-03T02:42:55Z,,Chicken Ranch Pizza,John's Pizzeria and Resturant,48430,,,,MI,17.99,47918
2929,AVwduRNJ_7pvs4fz8qx_,1492 N Leroy St,Pizza Place,Fenton,US,us/mi/fenton/1492nleroyst/-262499376,42.817609,-83.70711386,,20.99,15.99,USD,2016-04-03T02:42:55Z,,Garden Pizza,John's Pizzeria and Resturant,48430,,,,MI,18.49,47918
2930,AVwduRNJ_7pvs4fz8qx_,1492 N Leroy St,Pizza Place,Fenton,US,us/mi/fenton/1492nleroyst/-262499376,42.817609,-83.70711386,,4.25,4.25,USD,2016-04-03T02:42:55Z,,Kids Mini Pizza,John's Pizzeria and Resturant,48430,,,,MI,4.25,47918
2931,AVwduRNJ_7pvs4fz8qx_,1492 N Leroy St,Pizza Place,Fenton,US,us/mi/fenton/1492nleroyst/-262499376,42.817609,-83.70711386,,7.5,7.5,USD,2016-04-03T02:42:55Z,,Pizza Sub,John's Pizzeria and Resturant,48430,,,,MI,7.5,47918
2932,AVwduRNJ_7pvs4fz8qx_,1492 N Leroy St,Pizza Place,Fenton,US,us/mi/fenton/1492nleroyst/-262499376,42.817609,-83.70711386,,23.99,18.99,USD,2016-04-03T02:42:55Z,,Seafood Pizza,John's Pizzeria and Resturant,48430,,,,MI,21.49,47918
2933,AVwduRNJ_7pvs4fz8qx_,1492 N Leroy St,Pizza Place,Fenton,US,us/mi/fenton/1492nleroyst/-262499376,42.817609,-83.70711386,,20.99,15.99,USD,2016-04-03T02:42:55Z,,Veggie Pizza,John's Pizzeria and Resturant,48430,,,,MI,18.49,47918
2934,AVwduUIjkufWRAb58qco,1568 Main St,"Karaoke,Restaurants,Italian restaurants,Restaurant",Dunedin,US,us/fl/dunedin/1568mainst/-446097113,28.019892,-82.761579,,12.47918589,11.42784939,,2016-08-22T00:00:00Z,,Pizza of The Day,Bascettis Italian Grille,34698,USD,0,30,FL,11.95351764,151792
2935,AVwdUV9_kufWRAb54on4,1400 Us Highway 46,"Diner,American Restaurant",Little Falls,US,us/greatnotch/littlefalls/1400ushighway46/-1647100646,40.88429673,-74.21228361,,8.95,8.95,USD,2015-12-01T15:15:35Z,,Pizza Burger,Park West Diner Cafe,7424,USD,25,40,Great Notch,8.95,146826
2936,AVwdUV9_kufWRAb54on4,1400 Us Highway 46,"Diner,American Restaurant",Little Falls,US,us/greatnotch/littlefalls/1400ushighway46/-1647100646,40.88429673,-74.21228361,,5.95,5.95,USD,2015-12-01T15:15:35Z,,Pizza Fries,Park West Diner Cafe,7424,USD,25,40,Great Notch,5.95,146826
2937,AVwdu-vDByjofQCxr_-X,262 Swansea Mall Dr,Italian Restaurant,Swansea,US,us/ma/swansea/262swanseamalldr/-273909118,41.75459428,-71.217035,,13,13,USD,"2016-07-06T20:58:20Z,2016-03-30T04:13:40Z","Fired grilled pizzas crust topped with Buffalo chicken, mozzarella, chunky blue cheese dressing",Buffalo Chicken Pizza,Unwined,2777,USD,25,40,MA,13,52229
2938,AVwdu-vDByjofQCxr_-X,262 Swansea Mall Dr,Italian Restaurant,Swansea,US,us/ma/swansea/262swanseamalldr/-273909118,41.75459428,-71.217035,,12,12,USD,"2016-07-06T20:58:20Z,2016-03-30T04:13:40Z",,Chorizo and Pepper Pizza Fire Grilled Pizza Crust,Unwined,2777,USD,25,40,MA,12,52229
2939,AVwdu-vDByjofQCxr_-X,262 Swansea Mall Dr,Italian Restaurant,Swansea,US,us/ma/swansea/262swanseamalldr/-273909118,41.75459428,-71.217035,,12,12,USD,"2016-07-06T20:58:20Z,2016-03-30T04:13:40Z","Fire grilled crust topped with fresh basil, blended with balsamic vinegar and extra virgin olive oil",Fresh Mozzarella and Tomato Pizza,Unwined,2777,USD,25,40,MA,12,52229
2940,AVwdu-vDByjofQCxr_-X,262 Swansea Mall Dr,Italian Restaurant,Swansea,US,us/ma/swansea/262swanseamalldr/-273909118,41.75459428,-71.217035,,12,12,USD,"2016-07-06T20:58:20Z,2016-03-30T04:13:40Z",,Pizza Rustico,Unwined,2777,USD,25,40,MA,12,52229
2941,AVwdV3yFkufWRAb545Cp,12914 Fm 1960 Rd W,"Sandwich Place and New American Restaurant,wich Place,New American Restaurant",Houston,US,us/tx/houston/12914fm1960rdw/292531521,29.91965126,-95.6110391,,6.29,6.29,USD,"2016-07-10T23:53:48Z,2016-12-22T19:01:07Z","Our beef cheesesteak grilled with onions and spicy pepperoni, layered with plenty of melting mozzarella. topped with homemade marinara",The Pizza Steak,Texadelphia,77065,USD,0,25,TX,6.29,167113
2942,AVwdV6hoByjofQCxoGlB,9700 Bluegrass Pkwy,Pizza Place,Louisville,US,us/ky/louisville/9700bluegrasspkwy/1897752367,38.22139178,-85.57727337,,8.25,4.75,USD,2016-10-18T04:45:14Z,,Bbq Chicken Pizza Bread,Wick's Pizza,40299,,,,KY,6.5,22819
2943,AVwdV6hoByjofQCxoGlB,9700 Bluegrass Pkwy,Pizza Place,Louisville,US,us/ky/louisville/9700bluegrasspkwy/1897752367,38.22139178,-85.57727337,,12.47918589,11.42784939,,2016-10-18T04:45:14Z,,Bbq Chicken Pizza Bread,Wick's Pizza,40299,,,,KY,11.95351764,22819
2944,AVwdV6hoByjofQCxoGlB,9700 Bluegrass Pkwy,Pizza Place,Louisville,US,us/ky/louisville/9700bluegrasspkwy/1897752367,38.22139178,-85.57727337,,12.47918589,11.42784939,,2016-10-18T04:45:14Z,,Buffalo Chicken Pizza,Wick's Pizza,40299,,,,KY,11.95351764,22819
2945,AVwdV6hoByjofQCxoGlB,9700 Bluegrass Pkwy,Pizza Place,Louisville,US,us/ky/louisville/9700bluegrasspkwy/1897752367,38.22139178,-85.57727337,,12.47918589,11.42784939,,2016-10-18T04:45:14Z,"Your choice of either marinara or pizza sauce topped with tasty meatballs, red onions, smothered in mozzarella cheese and sprinkled with parmesan cheese",Meatball Pizza,Wick's Pizza,40299,,,,KY,11.95351764,22819
2946,AVwdV6hoByjofQCxoGlB,9700 Bluegrass Pkwy,Pizza Place,Louisville,US,us/ky/louisville/9700bluegrasspkwy/1897752367,38.22139178,-85.57727337,,12.47918589,11.42784939,,2016-10-18T04:45:14Z,"Special Mexican pizza sauce topped with chorizo sausage, real bacon, black olives, chopped green onion and tomatoes, then smothered in mozzarella and jack and cheddar cheeses",Mexican Pizza,Wick's Pizza,40299,,,,KY,11.95351764,22819
2947,AVwdV6hoByjofQCxoGlB,9700 Bluegrass Pkwy,Pizza Place,Louisville,US,us/ky/louisville/9700bluegrasspkwy/1897752367,38.22139178,-85.57727337,,12.47918589,11.42784939,,2016-10-18T04:45:14Z,,Philly Cheese Steak Pizza,Wick's Pizza,40299,,,,KY,11.95351764,22819
2948,AVwdV6hoByjofQCxoGlB,9700 Bluegrass Pkwy,Pizza Place,Louisville,US,us/ky/louisville/9700bluegrasspkwy/1897752367,38.22139178,-85.57727337,,6.99,3.99,USD,2016-10-18T04:45:14Z,,Pizza Bread,Wick's Pizza,40299,,,,KY,5.49,22819
2949,AVwdV6hoByjofQCxoGlB,9700 Bluegrass Pkwy,Pizza Place,Louisville,US,us/ky/louisville/9700bluegrasspkwy/1897752367,38.22139178,-85.57727337,,12.47918589,11.42784939,,2016-10-18T04:45:14Z,,Sicilian Pizza,Wick's Pizza,40299,,,,KY,11.95351764,22819
2950,AVwdV-7GkufWRAb546Vx,277 Alexander St,"Italian Restaurant,Pub,Fish & Chips Shop,Bar,Take Out Restaurants,Restaurants",Rochester,US,us/ny/rochester/277alexanderst/98722432,43.15336592,-77.59550733,,8.25,8.25,USD,2016-06-20T15:31:59Z,"Tomatoes, roasted red peppers, marinated artichokes, fresh mozzarella, parmigiano reggiano, and fresh basil.",Panini Alla Pizza,Gusto,14607,USD,25,40,NY,8.25,146826
2951,AVwdvHtwkufWRAb58x58,2243 N Cotner Blvd,"Convenience Stores,Grocery Stores,Restaurants,Sandwich Shops",Lincoln,US,us/ne/lincoln/2243ncotnerblvd/-1658150845,40.834675,-96.630843,http://www.citysearch.com/profile/menu/6475825?singlePlatformId=caseys-general-store-1031,1.99,1.99,USD,2015-10-23T21:37:08Z,,Breakfast Pizza Slice,Casey's General Store,68505,,,,NE,1.99,9008
2952,AVwdvHtwkufWRAb58x58,2243 N Cotner Blvd,"Convenience Stores,Grocery Stores,Restaurants,Sandwich Shops",Lincoln,US,us/ne/lincoln/2243ncotnerblvd/-1658150845,40.834675,-96.630843,http://www.citysearch.com/profile/menu/6475825?singlePlatformId=caseys-general-store-1031,11.59,11.59,USD,2015-10-23T21:37:08Z,,Cheese Pizza,Casey's General Store,68505,,,,NE,11.59,9008
2953,AVwdvHtwkufWRAb58x58,2243 N Cotner Blvd,"Convenience Stores,Grocery Stores,Restaurants,Sandwich Shops",Lincoln,US,us/ne/lincoln/2243ncotnerblvd/-1658150845,40.834675,-96.630843,http://www.citysearch.com/profile/menu/6475825?singlePlatformId=caseys-general-store-1031,2.99,2.99,USD,2015-10-23T21:37:08Z,,Mini Pizza Bites,Casey's General Store,68505,,,,NE,2.99,9008
2954,AVwdvHtwkufWRAb58x58,2243 N Cotner Blvd,"Convenience Stores,Grocery Stores,Restaurants,Sandwich Shops",Lincoln,US,us/ne/lincoln/2243ncotnerblvd/-1658150845,40.834675,-96.630843,http://www.citysearch.com/profile/menu/6475825?singlePlatformId=caseys-general-store-1031,1.99,1.99,USD,2015-10-23T21:37:08Z,,Pizza By The Slice,Casey's General Store,68505,,,,NE,1.99,9008
2955,AVwdvHtwkufWRAb58x58,2243 N Cotner Blvd,"Convenience Stores,Grocery Stores,Restaurants,Sandwich Shops",Lincoln,US,us/ne/lincoln/2243ncotnerblvd/-1658150845,40.834675,-96.630843,http://www.citysearch.com/profile/menu/6475825?singlePlatformId=caseys-general-store-1031,11.99,11.99,USD,2015-10-23T21:37:08Z,,Specialty Pizza,Casey's General Store,68505,,,,NE,11.99,9008
2956,AVwdvHtwkufWRAb58x58,2243 N Cotner Blvd,"Convenience Stores,Grocery Stores,Restaurants,Sandwich Shops",Lincoln,US,us/ne/lincoln/2243ncotnerblvd/-1658150845,40.834675,-96.630843,http://www.citysearch.com/profile/menu/6475825?singlePlatformId=caseys-general-store-1031,11.99,11.99,USD,2015-10-23T21:37:08Z,"Sausage, bacon or vegetarian",Whole Breakfast Pizza,Casey's General Store,68505,,,,NE,11.99,9008
2957,AVwdvKLDIN2L1WUfyu6O,312 Locust St,"Restaurant,Pizza Place",Sterling,US,us/il/sterling/312locustst/-163887458,41.788326,-89.69604,,13.6,13.6,USD,"2016-05-19T14:23:52Z,2016-04-02T05:24:35Z","Taco meat, onion, lettuce, tomatoes, black olive, mozzarella cheese, American cheese",Taco Pizza,Manny's Pizza Sterling,61081,,,,IL,13.6,83888
2958,AVwdVmHNkufWRAb54187,594 N Pinecrest Rd,"Restaurant,Pizza Place",Bolingbrook,US,us/il/bolingbrook/594npinecrestrd/643122212,41.717476,-88.050285,,4.93,4.93,USD,2016-03-28T05:35:14Z,"With mushrooms, pepperoni, onions or green peppers",Pizza Bread,Mr T's Pizza,60440,,,,IL,4.93,83888
2959,AVwdVmHNkufWRAb54187,594 N Pinecrest Rd,"Restaurant,Pizza Place",Bolingbrook,US,us/il/bolingbrook/594npinecrestrd/643122212,41.717476,-88.050285,,4.44,4.44,USD,2016-03-28T05:35:14Z,,Pizza Puff,Mr T's Pizza,60440,,,,IL,4.44,83888
2960,AVwdVmHNkufWRAb54187,594 N Pinecrest Rd,"Restaurant,Pizza Place",Bolingbrook,US,us/il/bolingbrook/594npinecrestrd/643122212,41.717476,-88.050285,,12.47918589,11.42784939,,2016-03-28T05:35:14Z,All slices regular crust,Pizza Slices,Mr T's Pizza,60440,,,,IL,11.95351764,83888
2961,AVwdVwve_7pvs4fz42Td,3332 Airport Blvd N W,"Pizza Place,Restaurants,Catering",Wilson,US,us/nc/wilson/3332airportblvdnw/-66711967,35.759628,-77.952833,http://www.citysearch.com/profile/menu/37458461?singlePlatformId=pizza-inn-212,27.55,27.55,USD,2016-04-05T03:00:42Z,"Chicken or steak. blended with mexican spices, red and green bell peppers, onions, olives, fresh cilantro and topped with more cheese",Fajita Pizza,Pizza Inn,27896,,,,NC,27.55,51740
2962,AVwdVwve_7pvs4fz42Td,3332 Airport Blvd N W,"Pizza Place,Restaurants,Catering",Wilson,US,us/nc/wilson/3332airportblvdnw/-66711967,35.759628,-77.952833,http://www.citysearch.com/profile/menu/37458461?singlePlatformId=pizza-inn-212,27.55,27.55,USD,2016-04-05T03:00:42Z,"Chicken or steak. bbq sauce, country bacon, pineapple, chopped garlic and topped with more cheese",Lone Star Bbq Pizza,Pizza Inn,27896,,,,NC,27.55,51740
2963,AVwdVwve_7pvs4fz42Td,3332 Airport Blvd N W,"Pizza Place,Restaurants,Catering",Wilson,US,us/nc/wilson/3332airportblvdnw/-66711967,35.759628,-77.952833,http://www.citysearch.com/profile/menu/37458461?singlePlatformId=pizza-inn-212,27.55,27.55,USD,2016-04-05T03:00:42Z,,Original Bbq Chicken Pizza,Pizza Inn,27896,,,,NC,27.55,51740
2964,AVwdVwve_7pvs4fz42Td,3332 Airport Blvd N W,"Pizza Place,Restaurants,Catering",Wilson,US,us/nc/wilson/3332airportblvdnw/-66711967,35.759628,-77.952833,http://www.citysearch.com/profile/menu/37458461?singlePlatformId=pizza-inn-212,7.65,7.65,USD,2016-04-05T03:00:42Z,,Philly Cheese Pizza,Pizza Inn,27896,,,,NC,7.65,51740
2965,AVwdVwve_7pvs4fz42Td,3332 Airport Blvd N W,"Pizza Place,Restaurants,Catering",Wilson,US,us/nc/wilson/3332airportblvdnw/-66711967,35.759628,-77.952833,http://www.citysearch.com/profile/menu/37458461?singlePlatformId=pizza-inn-212,27.55,27.55,USD,2016-04-05T03:00:42Z,"Garlic white sauce, cheese blend (mozzarella and cheddar) , spinach, red onion, mushroom, black olive, roasted garlic, canadian style bacon, italian sausage, cooked tomatoes, shredded parmesan, and olives oil",Sicilian Pizza,Pizza Inn,27896,,,,NC,27.55,51740
2966,AVwdVwve_7pvs4fz42Td,3332 Airport Blvd N W,"Pizza Place,Restaurants,Catering",Wilson,US,us/nc/wilson/3332airportblvdnw/-66711967,35.759628,-77.952833,http://www.citysearch.com/profile/menu/37458461?singlePlatformId=pizza-inn-212,27.55,27.55,USD,2016-04-05T03:00:42Z,"The perfect blending of pepperoni, linguica, steak, canadian style bacon, italian sausage and topped with more cheese.",Ultimate Meat Pizza,Pizza Inn,27896,,,,NC,27.55,51740
2967,AVwdW_alIN2L1WUfu_an,300 New Britain Rd,"Restaurant,Pizza Place",Berlin,US,us/ct/berlin/300newbritainrd/2080857716,41.64044,-72.76979,,14.75,7.95,USD,2016-04-02T05:12:43Z,,3 Cheese Pizza,Empire Pizza,06037-1355,,,,CT,11.35,21695
2968,AVwdW_alIN2L1WUfu_an,300 New Britain Rd,"Restaurant,Pizza Place",Berlin,US,us/ct/berlin/300newbritainrd/2080857716,41.64044,-72.76979,,16.95,8.95,USD,2016-04-02T05:12:43Z,,Bbq Pizza,Empire Pizza,06037-1355,,,,CT,12.95,21695
2969,AVwdW_alIN2L1WUfu_an,300 New Britain Rd,"Restaurant,Pizza Place",Berlin,US,us/ct/berlin/300newbritainrd/2080857716,41.64044,-72.76979,,16.95,8.95,USD,2016-04-02T05:12:43Z,,Buffalo Chicken Pizza,Empire Pizza,06037-1355,,,,CT,12.95,21695
2970,AVwdW_alIN2L1WUfu_an,300 New Britain Rd,"Restaurant,Pizza Place",Berlin,US,us/ct/berlin/300newbritainrd/2080857716,41.64044,-72.76979,,11.95,6.95,USD,2016-04-02T05:12:43Z,,Cheese Pizza,Empire Pizza,06037-1355,,,,CT,9.45,21695
2971,AVwdW_alIN2L1WUfu_an,300 New Britain Rd,"Restaurant,Pizza Place",Berlin,US,us/ct/berlin/300newbritainrd/2080857716,41.64044,-72.76979,,18.95,9.95,USD,2016-04-02T05:12:43Z,Ricotta cheese meatballs eggplant,Musaka Pizza,Empire Pizza,06037-1355,,,,CT,14.45,21695
2972,AVwdW_alIN2L1WUfu_an,300 New Britain Rd,"Restaurant,Pizza Place",Berlin,US,us/ct/berlin/300newbritainrd/2080857716,41.64044,-72.76979,,19.95,10.95,USD,2016-04-02T05:12:43Z,,Philly Cheesesteak Pizza,Empire Pizza,06037-1355,,,,CT,15.45,21695
2973,AVwdW_alIN2L1WUfu_an,300 New Britain Rd,"Restaurant,Pizza Place",Berlin,US,us/ct/berlin/300newbritainrd/2080857716,41.64044,-72.76979,,19.95,10.95,USD,2016-04-02T05:12:43Z,"New york traditional pizza with sauasge mushrooms, onions green peppers",S.m.o.g. Pizza,Empire Pizza,06037-1355,,,,CT,15.45,21695
2974,AVwdw_XCIN2L1WUfzAS8,10114 Saint Charles Rock Rd,Mexican Restaurant,Saint Ann,US,us/saintanne/saintann/10114saintcharlesrockrd/-1848411888,38.72569383,-90.37790914,,7.5,7.5,USD,2015-10-23T00:52:02Z,,Mexican Pizza,Acapulco Mexican Restaurant,63074,USD,25,40,Saint Anne,7.5,29771
2975,AVwdw2KBkufWRAb59B-x,190 University Town Center Dr,Restaurant,Sarasota,US,us/fl/sarasota/190universitytowncenterdr/1311122678,27.393811,-82.446163,,8.96,8.96,USD,2016-04-24T00:00:00Z,,Prosciutto Roasted Mushroom Pizza,Brio Tuscan Grille - Sarasota - University Town Center,34243,USD,0,30,FL,8.96,151792
2976,AVwdWAWBIN2L1WUfu0vM,4658 Shoreline Dr,Diner,Spring Park,US,us/mn/springpark/4658shorelinedr/1795637295,44.9367192,-93.64211798,,4.69,4.69,USD,"2015-10-23T02:35:24Z,2016-03-31T02:29:47Z",,Pizza Burger,Minnetonka Drive In,55384,USD,0,25,MN,4.69,29236
